time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,precipAccumulation,pressure,ozone,isocal,id_poi,hour,day
1493431200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.194444444444446,5.550000000000001,39.09,0.8,5.45,9.23,258.0,0.75,0.0,5.524,,,,,17-06T04,1,4,2017-04-29
1493434800,Mostly Cloudy,partly-cloudy-night,0.001,0.27,6.261111111111113,5.050000000000002,39.54,0.87,4.01,4.01,278.0,0.75,0.0,5.524,rain,,,,17-06T05,1,5,2017-04-29
1493438400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.56111111111111,4.144444444444445,39.95,0.92,4.21,4.52,261.0,0.75,0.0,5.524,,,,,17-06T06,1,6,2017-04-29
1493442000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,6.300000000000002,4.894444444444446,40.98,0.91,4.45,7.32,275.0,0.75,0.0,3.73,,,,,17-06T07,1,7,2017-04-29
1493445600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,7.061111111111112,5.699999999999999,41.48,0.88,4.64,8.61,269.0,0.61,1.0,5.666,,,,,17-06T08,1,8,2017-04-29
1493449200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,7.3666666666666645,5.677777777777777,39.6,0.8,5.67,9.75,279.0,0.61,2.0,6.216,,,,,17-06T09,1,9,2017-04-29
1493452800,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.849999999999998,8.472222222222221,36.78,0.61,6.17,9.49,291.0,0.44,3.0,6.216,,,,,17-06T10,1,10,2017-04-29
1493456400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.333333333333334,5.966666666666668,33.85,0.6,8.88,12.22,267.0,0.75,4.0,6.216,,,,,17-06T11,1,11,2017-04-29
1493460000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.983333333333334,6.505555555555556,31.4,0.52,10.17,13.73,260.0,0.75,4.0,6.216,,,,,17-06T12,1,12,2017-04-29
1493463600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.033333333333335,10.033333333333335,30.69,0.47,8.67,13.9,261.0,0.75,5.0,6.216,,,,,17-06T13,1,13,2017-04-29
1493467200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.494444444444445,10.494444444444445,30.8,0.46,8.9,11.5,265.0,0.61,5.0,6.216,,,,,17-06T14,1,14,2017-04-29
1493470800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.105555555555554,10.105555555555554,31.61,0.49,8.75,12.66,259.0,0.75,4.0,6.216,,,,,17-06T15,1,15,2017-04-29
1493474400,Partly Cloudy,partly-cloudy-day,0.0,0.0,10.672222222222224,10.672222222222224,31.65,0.47,6.09,14.03,280.0,0.44,3.0,6.216,,,,,17-06T16,1,16,2017-04-29
1493478000,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.866666666666665,8.511111111111111,34.47,0.55,6.13,10.02,312.0,0.44,2.0,6.216,,,,,17-06T17,1,17,2017-04-29
1493481600,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.522222222222222,8.08888888888889,34.14,0.56,6.17,8.49,321.0,0.44,1.0,6.216,,,,,17-06T18,1,18,2017-04-29
1493485200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.777777777777779,8.28888888888889,34.54,0.56,6.55,6.92,346.0,0.61,0.0,6.216,,,,,17-06T19,1,19,2017-04-29
1493488800,Partly Cloudy,partly-cloudy-day,0.0,0.0,8.75,8.1,34.76,0.61,3.61,7.47,326.0,0.44,0.0,6.216,,,,,17-06T20,1,20,2017-04-29
1493492400,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.933333333333332,6.933333333333332,34.36,0.67,1.87,1.87,329.0,0.3,0.0,6.216,,,,,17-06T21,1,21,2017-04-29
1493496000,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.177777777777778,5.177777777777778,34.21,0.76,1.3,1.3,338.0,0.19,0.0,6.216,,,,,17-06T22,1,22,2017-04-29
1493499600,Clear,clear-night,0.0,0.0,3.9611111111111126,3.9611111111111126,33.41,0.8,0.29,0.29,,,0.0,6.216,,,,,17-06T23,1,23,2017-04-29
1493503200,Clear,clear-night,0.0,0.0,2.5944444444444454,2.5944444444444454,32.95,0.86,0.53,0.53,180.0,,0.0,6.216,,,,,17-07T00,1,0,2017-04-30
1493506800,Clear,clear-night,0.0,0.0,1.5111111111111104,1.5111111111111104,32.03,0.9,0.0,0.0,,0.0,0.0,6.216,,,,,17-07T01,1,1,2017-04-30
1493510400,Clear,clear-night,0.0,0.0,0.7888888888888899,0.7888888888888899,32.02,0.95,0.38,0.38,,0.0,0.0,6.216,,,,,17-07T02,1,2,2017-04-30
1493514000,Clear,clear-night,0.0,0.0,1.0611111111111091,1.0611111111111091,30.89,0.89,1.65,1.65,90.0,0.0,0.0,6.216,,,,,17-07T03,1,3,2017-04-30
1493517600,Clear,clear-night,0.0,0.0,0.6333333333333336,0.6333333333333336,31.76,0.95,0.0,0.0,,0.0,0.0,6.216,,,,,17-07T04,1,4,2017-04-30
1493521200,Clear,clear-night,0.0,0.0,1.4000000000000017,-0.11666666666666714,32.23,0.91,3.3,3.3,68.0,0.0,0.0,6.216,,,,,17-07T05,1,5,2017-04-30
1493524800,Clear,clear-day,0.0,0.0,1.1111111111111112,-0.9166666666666659,32.49,0.94,4.03,4.03,70.0,,,6.216,,,,,17-07T06,1,6,2017-04-30
1493528400,Clear,clear-day,0.0,0.0,2.577777777777778,0.8388888888888878,33.84,0.89,3.93,7.34,74.0,,,6.216,,,,,17-07T07,1,7,2017-04-30
1493532000,Clear,clear-day,0.0,0.0,5.105555555555554,2.994444444444445,36.24,0.82,5.67,8.73,86.0,,,6.216,,,,,17-07T08,1,8,2017-04-30
1493535600,Clear,clear-day,0.0,0.0,7.3722222222222245,5.955555555555555,36.8,0.72,4.91,10.89,99.0,,,6.216,,,,,17-07T09,1,9,2017-04-30
1493539200,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.416666666666668,7.511111111111114,36.36,0.62,7.92,12.46,72.0,0.19,3.0,6.216,,,,,17-07T10,1,10,2017-04-30
1493542800,Partly Cloudy,partly-cloudy-day,0.0,0.0,10.283333333333331,10.283333333333331,35.45,0.56,7.76,11.2,99.0,0.44,4.0,6.216,,,,,17-07T11,1,11,2017-04-30
1493546400,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.522222222222224,11.522222222222224,35.29,0.51,7.32,13.71,103.0,0.44,5.0,6.216,,,,,17-07T12,1,12,2017-04-30
1493550000,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.377777777777778,12.377777777777778,35.57,0.49,9.04,14.71,88.0,0.3,6.0,6.216,,,,,17-07T13,1,13,2017-04-30
1493553600,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.850000000000001,12.850000000000001,34.2,0.45,10.03,14.21,103.0,0.3,6.0,6.216,,,,,17-07T14,1,14,2017-04-30
1493557200,Partly Cloudy,partly-cloudy-day,0.0,0.0,13.855555555555554,13.855555555555554,33.06,0.4,11.45,18.79,92.0,0.19,5.0,6.216,,,,,17-07T15,1,15,2017-04-30
1493560800,Clear,clear-day,0.0,0.0,14.138888888888891,14.138888888888891,31.99,0.38,11.27,18.52,92.0,,,6.216,,,,,17-07T16,1,16,2017-04-30
1493564400,Clear,clear-day,0.0,0.0,13.555555555555555,13.555555555555555,31.09,0.38,10.68,15.44,83.0,,,6.216,,,,,17-07T17,1,17,2017-04-30
1493568000,Clear,clear-day,0.0,0.0,12.838888888888889,12.838888888888889,31.69,0.41,10.31,20.16,99.0,,,6.216,,,,,17-07T18,1,18,2017-04-30
1493571600,Clear,clear-day,0.0,0.0,11.994444444444447,11.994444444444447,32.19,0.44,11.79,18.61,103.0,,,6.216,,,,,17-07T19,1,19,2017-04-30
1493575200,Clear,clear-day,0.0,0.0,11.222222222222223,11.222222222222223,31.14,0.44,9.62,13.69,87.0,,,6.216,,,,,17-07T20,1,20,2017-04-30
1493578800,Clear,clear-night,0.0,0.0,10.0,10.0,32.3,0.5,9.17,14.5,87.0,,0.0,6.216,,,,,17-07T21,1,21,2017-04-30
1493582400,Clear,clear-night,0.0,0.0,8.922222222222224,6.461111111111112,32.93,0.56,10.0,15.06,92.0,,0.0,6.216,,,,,17-07T22,1,22,2017-04-30
1493586000,Clear,clear-night,0.0,0.0,8.444444444444446,6.166666666666668,33.9,0.6,8.58,17.24,94.0,,0.0,6.216,,,,,17-07T23,1,23,2017-04-30
1493589600,Clear,clear-night,0.0,0.0,7.544444444444443,4.949999999999998,34.1,0.64,9.09,18.14,85.0,,0.0,6.216,,,,,18-01T00,1,0,2017-05-01
1493593200,Clear,clear-night,0.0,0.0,6.772222222222221,4.033333333333332,34.22,0.68,8.95,12.6,90.0,,0.0,6.216,,,,,18-01T01,1,1,2017-05-01
1493596800,Clear,clear-night,0.0,0.0,6.477777777777776,3.633333333333333,33.73,0.68,9.12,12.22,83.0,,0.0,6.216,,,,,18-01T02,1,2,2017-05-01
1493600400,Clear,clear-night,0.0,0.0,5.7222222222222205,2.716666666666667,33.9,0.72,9.05,12.07,83.0,,0.0,6.216,,,,,18-01T03,1,3,2017-05-01
1493604000,Clear,clear-night,0.0,0.0,5.605555555555558,2.999999999999999,33.99,0.73,7.48,12.12,86.0,,0.0,6.216,,,,,18-01T04,1,4,2017-05-01
1493607600,Clear,clear-night,0.0,0.0,5.005555555555555,1.9166666666666683,34.11,0.76,8.75,12.01,81.0,,0.0,6.216,,,,,18-01T05,1,5,2017-05-01
1493611200,Clear,clear-day,0.0,0.0,4.661111111111111,1.6166666666666647,34.55,0.79,8.3,13.49,74.0,,,6.216,,,,,18-01T06,1,6,2017-05-01
1493614800,Clear,clear-day,0.0,0.0,5.455555555555556,2.333333333333335,35.56,0.78,9.29,11.35,83.0,,,6.216,,,,,18-01T07,1,7,2017-05-01
1493618400,Clear,clear-day,0.0,0.0,6.294444444444443,3.366666666666668,36.47,0.77,9.31,14.05,81.0,,,6.216,,,,,18-01T08,1,8,2017-05-01
1493622000,Clear,clear-day,0.0,0.0,8.416666666666666,5.9611111111111095,38.07,0.71,9.38,14.66,80.0,,,6.216,,,,,18-01T09,1,9,2017-05-01
1493625600,Clear,clear-day,0.0,0.0,11.500000000000002,11.500000000000002,40.06,0.62,10.73,15.39,95.0,,,6.216,,,,,18-01T10,1,10,2017-05-01
1493629200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.572222222222223,13.572222222222223,39.85,0.54,11.51,18.51,89.0,0.75,4.0,6.216,,,,,18-01T11,1,11,2017-05-01
1493632800,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.444444444444445,15.444444444444445,39.74,0.47,10.07,20.54,103.0,0.19,6.0,6.216,,,,,18-01T12,1,12,2017-05-01
1493636400,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.36111111111111,16.36111111111111,39.12,0.44,11.98,20.5,95.0,0.19,6.0,6.216,,,,,18-01T13,1,13,2017-05-01
1493640000,Clear,clear-day,0.0,0.0,16.244444444444447,16.244444444444447,38.6,0.43,10.94,22.64,100.0,,,6.216,,,,,18-01T14,1,14,2017-05-01
1493643600,Clear,clear-day,0.0,0.0,16.06111111111111,16.06111111111111,37.33,0.41,11.72,23.31,86.0,,,6.216,,,,,18-01T15,1,15,2017-05-01
1493647200,Clear,clear-day,0.0,0.0,15.733333333333333,15.733333333333333,37.3,0.42,11.96,23.49,99.0,,,6.216,,,,,18-01T16,1,16,2017-05-01
1493650800,Clear,clear-day,0.0,0.0,15.52222222222222,15.52222222222222,37.87,0.44,11.85,19.35,93.0,,,6.216,,,,,18-01T17,1,17,2017-05-01
1493654400,Clear,clear-day,0.0,0.0,15.299999999999999,15.299999999999999,37.95,0.45,10.19,17.25,82.0,,,6.216,,,,,18-01T18,1,18,2017-05-01
1493658000,Clear,clear-day,0.0,0.0,14.86111111111111,14.86111111111111,37.97,0.46,9.97,18.5,83.0,,,6.216,,,,,18-01T19,1,19,2017-05-01
1493661600,Clear,clear-day,0.0,0.0,14.238888888888889,14.238888888888889,38.75,0.49,10.83,17.39,82.0,,,6.216,,,,,18-01T20,1,20,2017-05-01
1493665200,Clear,clear-night,0.0,0.0,13.433333333333334,13.433333333333334,39.12,0.53,7.81,14.03,74.0,,0.0,6.216,,,,,18-01T21,1,21,2017-05-01
1493668800,Clear,clear-night,0.0,0.0,13.18333333333333,13.18333333333333,38.67,0.53,8.59,11.71,73.0,,0.0,6.216,,,,,18-01T22,1,22,2017-05-01
1493672400,Clear,clear-night,0.0,0.0,12.761111111111111,12.761111111111111,38.5,0.54,8.31,14.63,63.0,,0.0,6.216,,,,,18-01T23,1,23,2017-05-01
1493676000,Clear,clear-night,0.0,0.0,12.344444444444443,12.344444444444443,38.43,0.55,7.66,12.07,72.0,,0.0,6.216,,,,,18-02T00,1,0,2017-05-02
1493679600,Clear,clear-night,0.0,0.0,12.116666666666667,12.116666666666667,38.09,0.55,9.83,13.93,71.0,,0.0,6.216,,,,,18-02T01,1,1,2017-05-02
1493683200,Clear,clear-night,0.0,0.0,11.605555555555556,11.605555555555556,37.63,0.56,10.4,13.4,62.0,,0.0,6.216,,,,,18-02T02,1,2,2017-05-02
1493686800,Clear,clear-night,0.0,0.0,11.027777777777779,11.027777777777779,37.52,0.58,10.65,13.0,68.0,,0.0,6.216,,,,,18-02T03,1,3,2017-05-02
1493690400,Clear,clear-night,0.0,0.0,10.288888888888891,10.288888888888891,37.14,0.6,8.7,13.95,72.0,,0.0,6.216,,,,,18-02T04,1,4,2017-05-02
1493694000,Clear,clear-night,0.0,0.0,9.666666666666666,7.394444444444446,37.01,0.62,9.93,14.06,64.0,,0.0,6.216,,,,,18-02T05,1,5,2017-05-02
1493697600,Clear,clear-day,0.0,0.0,9.100000000000001,6.7944444444444425,36.3,0.63,9.46,16.43,55.0,,,6.216,,,,,18-02T06,1,6,2017-05-02
1493701200,Clear,clear-day,0.0,0.0,8.72777777777778,6.283333333333335,36.26,0.64,9.71,15.55,53.0,,,6.216,,,,,18-02T07,1,7,2017-05-02
1493704800,Clear,clear-day,0.0,0.0,9.016666666666664,6.622222222222224,37.56,0.66,9.78,15.27,65.0,,,6.216,,,,,18-02T08,1,8,2017-05-02
1493708400,Clear,clear-day,0.0,0.0,9.744444444444444,7.361111111111111,38.55,0.66,10.64,17.02,69.0,,,6.216,,,,,18-02T09,1,9,2017-05-02
1493712000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.183333333333332,10.183333333333332,39.65,0.67,12.71,22.15,69.0,0.75,3.0,6.216,,,,,18-02T10,1,10,2017-05-02
1493715600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.977777777777776,10.977777777777776,39.99,0.64,12.65,21.5,69.0,0.75,4.0,6.216,,,,,18-02T11,1,11,2017-05-02
1493719200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.977777777777776,10.977777777777776,40.63,0.66,12.11,23.33,79.0,0.75,4.0,6.216,,,,,18-02T12,1,12,2017-05-02
1493722800,Mostly Cloudy,partly-cloudy-day,0.0022,0.03,11.105555555555558,11.105555555555558,40.37,0.64,12.74,19.31,71.0,0.75,5.0,6.216,rain,,,,18-02T13,1,13,2017-05-02
1493726400,Mostly Cloudy,partly-cloudy-day,0.0032,0.27,10.388888888888891,10.388888888888891,41.68,0.71,11.35,23.03,70.0,0.75,4.0,6.216,rain,,,,18-02T14,1,14,2017-05-02
1493730000,Light Rain,rain,0.0168,0.8,9.494444444444447,7.855555555555556,43.17,0.8,6.9,16.4,85.0,0.86,4.0,6.216,rain,,,,18-02T15,1,15,2017-05-02
1493733600,Light Rain,rain,0.0227,0.76,9.161111111111113,7.305555555555555,44.38,0.86,7.47,9.26,66.0,0.86,3.0,6.216,rain,,,,18-02T16,1,16,2017-05-02
1493737200,Possible Drizzle,rain,0.0098,0.63,9.444444444444445,7.322222222222223,45.06,0.86,8.91,14.92,81.0,0.86,2.0,6.216,rain,,,,18-02T17,1,17,2017-05-02
1493740800,Mostly Cloudy,partly-cloudy-day,0.0006,0.25,9.988888888888887,7.744444444444444,45.22,0.84,10.2,18.36,85.0,0.75,1.0,6.216,rain,,,,18-02T18,1,18,2017-05-02
1493744400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.194444444444445,10.194444444444445,45.66,0.84,10.6,20.19,80.0,0.75,0.0,6.216,,,,,18-02T19,1,19,2017-05-02
1493748000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.072222222222223,10.072222222222223,45.66,0.85,9.5,14.89,81.0,0.75,0.0,6.216,,,,,18-02T20,1,20,2017-05-02
1493751600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.972222222222223,8.011111111111113,45.58,0.85,8.73,12.87,81.0,0.75,0.0,6.216,,,,,18-02T21,1,21,2017-05-02
1493755200,Overcast,cloudy,0.0,0.0,9.972222222222223,7.96111111111111,45.71,0.85,8.99,11.5,85.0,0.89,0.0,6.216,,,,,18-02T22,1,22,2017-05-02
1493758800,Overcast,cloudy,0.0,0.0,10.055555555555555,10.055555555555555,46.06,0.86,6.89,15.29,100.0,0.89,0.0,6.216,,,,,18-02T23,1,23,2017-05-02
1493762400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.016666666666667,10.016666666666667,46.19,0.87,5.64,8.3,84.0,0.75,0.0,6.216,,,,,18-03T00,1,0,2017-05-03
1493766000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.605555555555554,8.211111111111112,46.01,0.88,6.06,8.15,93.0,0.75,0.0,6.216,,,,,18-03T01,1,1,2017-05-03
1493769600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.41111111111111,8.15,45.89,0.89,5.52,9.08,92.0,0.75,0.0,5.318,,,,,18-03T02,1,2,2017-05-03
1493773200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.805555555555555,7.644444444444442,44.98,0.9,4.89,6.61,79.0,0.61,0.0,4.696,,,,,18-03T03,1,3,2017-05-03
1493776800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.049999999999999,8.222222222222221,45.76,0.91,4.13,6.99,83.0,0.75,0.0,4.424,,,,,18-03T04,1,4,2017-05-03
1493780400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.93888888888889,8.344444444444447,45.5,0.91,3.56,9.0,78.0,0.75,0.0,4.424,,,,,18-03T05,1,5,2017-05-03
1493784000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.816666666666666,7.577777777777778,45.1,0.9,5.13,7.95,67.0,0.75,0.0,4.149,,,,,18-03T06,1,6,2017-05-03
1493787600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.416666666666666,7.138888888888889,44.51,0.9,5.03,8.04,74.0,0.75,0.0,4.424,,,,,18-03T07,1,7,2017-05-03
1493791200,Overcast,cloudy,0.0,0.0,8.644444444444446,6.849999999999999,44.47,0.89,6.85,10.75,74.0,1.0,1.0,4.696,,,,,18-03T08,1,8,2017-05-03
1493794800,Overcast,cloudy,0.0,0.0,9.127777777777778,7.8666666666666645,44.43,0.86,5.35,10.0,83.0,1.0,2.0,5.524,,,,,18-03T09,1,9,2017-05-03
1493798400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.2,10.2,45.6,0.84,6.93,11.91,76.0,0.75,3.0,5.867,,,,,18-03T10,1,10,2017-05-03
1493802000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.777777777777779,11.777777777777779,46.61,0.78,6.64,8.61,73.0,0.75,4.0,5.867,,,,,18-03T11,1,11,2017-05-03
1493805600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.25,13.25,47.14,0.72,6.26,11.04,50.0,0.75,4.0,6.216,,,,,18-03T12,1,12,2017-05-03
1493809200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.727777777777776,14.727777777777776,47.42,0.67,7.2,11.87,57.0,0.75,5.0,6.216,,,,,18-03T13,1,13,2017-05-03
1493812800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.527777777777779,15.527777777777779,46.69,0.62,8.39,13.33,50.0,0.75,4.0,6.216,,,,,18-03T14,1,14,2017-05-03
1493816400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.783333333333331,15.783333333333331,47.46,0.62,8.91,13.9,51.0,0.75,4.0,6.216,,,,,18-03T15,1,15,2017-05-03
1493820000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.394444444444446,15.394444444444446,47.38,0.64,8.44,11.6,48.0,0.75,3.0,6.216,,,,,18-03T16,1,16,2017-05-03
1493823600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.877777777777778,14.877777777777778,47.33,0.66,8.3,13.57,47.0,0.75,2.0,6.216,,,,,18-03T17,1,17,2017-05-03
1493827200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.36111111111111,14.36111111111111,46.34,0.65,8.96,11.59,65.0,0.75,1.0,6.216,,,,,18-03T18,1,18,2017-05-03
1493830800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.133333333333333,14.133333333333333,46.76,0.67,7.86,10.41,59.0,0.75,0.0,6.216,,,,,18-03T19,1,19,2017-05-03
1493834400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.77222222222222,13.77222222222222,46.25,0.68,6.13,9.9,60.0,0.75,0.0,6.216,,,,,18-03T20,1,20,2017-05-03
1493838000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.58888888888889,13.58888888888889,46.27,0.69,4.97,5.09,43.0,0.75,0.0,6.216,,,,,18-03T21,1,21,2017-05-03
1493841600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.905555555555553,12.905555555555553,46.07,0.71,6.22,9.91,38.0,0.75,0.0,6.216,,,,,18-03T22,1,22,2017-05-03
1493845200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.283333333333333,12.283333333333333,44.56,0.7,4.98,9.29,52.0,0.75,0.0,6.216,,,,,18-03T23,1,23,2017-05-03
1493848800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.022222222222222,12.022222222222222,43.84,0.69,7.23,13.59,46.0,0.61,0.0,6.216,,,,,18-04T00,1,0,2017-05-04
1493852400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.338888888888887,11.338888888888887,42.88,0.7,7.42,16.64,50.0,0.86,0.0,6.216,,,,,18-04T01,1,1,2017-05-04
1493856000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.216666666666665,11.216666666666665,42.8,0.7,6.4,14.89,51.0,0.86,0.0,6.216,,,,,18-04T02,1,2,2017-05-04
1493859600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.950000000000001,10.950000000000001,43.03,0.72,8.04,9.43,46.0,0.86,0.0,6.216,,,,,18-04T03,1,3,2017-05-04
1493863200,Mostly Cloudy,partly-cloudy-night,0.0006,0.03,10.472222222222221,10.472222222222221,43.07,0.75,6.7,8.08,48.0,0.86,0.0,6.216,rain,,,,18-04T04,1,4,2017-05-04
1493866800,Overcast,cloudy,0.0031,0.04,9.783333333333333,8.122222222222222,43.84,0.8,7.24,10.01,35.0,1.0,0.0,6.216,rain,,,,18-04T05,1,5,2017-05-04
1493870400,Possible Drizzle,rain,0.0074,0.68,8.461111111111109,6.622222222222224,43.33,0.86,6.86,7.52,34.0,0.89,0.0,6.216,rain,,,,18-04T06,1,6,2017-05-04
1493874000,Possible Drizzle,rain,0.0075,0.52,8.255555555555555,6.3611111111111125,43.46,0.88,6.91,6.91,31.0,0.89,0.0,6.216,rain,,,,18-04T07,1,7,2017-05-04
1493877600,Possible Drizzle,rain,0.0021,0.53,8.094444444444443,6.2333333333333325,42.97,0.87,6.69,8.99,26.0,0.75,1.0,6.216,rain,,,,18-04T08,1,8,2017-05-04
1493881200,Mostly Cloudy,partly-cloudy-day,0.0037,0.35,7.955555555555555,6.044444444444446,43.05,0.88,6.76,11.64,25.0,0.75,2.0,6.216,rain,,,,18-04T09,1,9,2017-05-04
1493884800,Possible Drizzle,rain,0.0112,0.68,8.133333333333333,6.199999999999998,43.79,0.9,6.95,9.18,22.0,0.75,3.0,6.216,rain,,,,18-04T10,1,10,2017-05-04
1493888400,Possible Drizzle,rain,0.0058,0.43,8.172222222222224,6.344444444444445,44.56,0.92,6.62,9.95,21.0,0.75,4.0,6.216,rain,,,,18-04T11,1,11,2017-05-04
1493892000,Drizzle,rain,0.0072,0.8,8.450000000000001,6.988888888888888,44.73,0.91,5.59,9.65,18.0,0.75,4.0,6.216,rain,,,,18-04T12,1,12,2017-05-04
1493895600,Drizzle,rain,0.008,0.8,8.72777777777778,7.249999999999998,45.41,0.92,5.8,8.56,20.0,0.86,4.0,4.149,rain,,,,18-04T13,1,13,2017-05-04
1493899200,Possible Drizzle,rain,0.0068,0.62,8.966666666666667,7.455555555555557,46.36,0.94,6.06,10.48,25.0,0.75,5.0,2.998,rain,,,,18-04T14,1,14,2017-05-04
1493902800,Possible Drizzle,rain,0.0033,0.63,9.000000000000002,7.205555555555555,46.34,0.93,7.09,10.46,22.0,0.75,4.0,4.73,rain,,,,18-04T15,1,15,2017-05-04
1493906400,Mostly Cloudy,partly-cloudy-day,0.0025,0.36,9.133333333333333,7.022222222222222,46.35,0.92,8.54,10.89,22.0,0.75,3.0,4.841,rain,,,,18-04T16,1,16,2017-05-04
1493910000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.17777777777778,7.127777777777776,46.8,0.94,8.31,10.99,19.0,0.75,2.0,5.116,,,,,18-04T17,1,17,2017-05-04
1493913600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.044444444444444,7.155555555555556,46.62,0.94,7.52,10.97,25.0,0.75,1.0,4.702,,,,,18-04T18,1,18,2017-05-04
1493917200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.000000000000002,7.544444444444443,46.68,0.94,5.9,7.05,22.0,0.75,0.0,2.998,,,,,18-04T19,1,19,2017-05-04
1493920800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.000000000000002,8.0,47.04,0.96,4.54,7.99,18.0,0.75,0.0,2.624,,,,,18-04T20,1,20,2017-05-04
1493924400,Overcast,cloudy,0.0,0.0,9.000000000000002,7.722222222222222,47.2,0.96,5.34,5.97,21.0,0.89,0.0,2.568,,,,,18-04T21,1,21,2017-05-04
1493928000,Possible Drizzle,rain,0.0024,0.63,9.183333333333334,8.294444444444444,47.69,0.97,4.34,5.48,27.0,0.89,0.0,2.34,rain,,,,18-04T22,1,22,2017-05-04
1493931600,Possible Drizzle,rain,0.006,0.61,9.483333333333333,8.522222222222224,48.44,0.98,4.66,5.04,25.0,0.89,0.0,2.224,rain,,,,18-04T23,1,23,2017-05-04
1493935200,Overcast,cloudy,0.0006,0.26,9.677777777777779,8.75,48.78,0.98,4.67,6.07,30.0,0.89,0.0,2.119,rain,,,,18-05T00,1,0,2017-05-05
1493938800,Overcast,cloudy,0.0037,0.33,9.394444444444442,8.68888888888889,48.33,0.98,3.97,6.07,27.0,0.89,0.0,2.267,rain,,,,18-05T01,1,1,2017-05-05
1493942400,Overcast,cloudy,0.0029,0.03,9.200000000000001,8.477777777777776,47.94,0.98,3.94,7.52,24.0,0.89,0.0,2.41,rain,,,,18-05T02,1,2,2017-05-05
1493946000,Overcast,cloudy,0.0003,0.03,9.022222222222224,8.072222222222223,47.61,0.98,4.44,7.71,17.0,0.89,0.0,2.41,rain,,,,18-05T03,1,3,2017-05-05
1493949600,Overcast,cloudy,0.0018,0.03,8.988888888888889,7.766666666666664,47.53,0.98,5.17,5.91,17.0,0.89,0.0,2.006,rain,,,,18-05T04,1,4,2017-05-05
